cpc4,window_start,window_end,strength,pagerank,t_center
B21K,1989,1993,81.82227715455186,0.0005546917634015622,1991.0
B06B,1989,1993,154.98016104973942,0.0008118584542049029,1991.0
H01M,1989,1993,968.4980753655984,0.0031019070283890273,1991.0
B22C,1989,1993,107.58483889604027,0.0005339468270856313,1991.0
F02M,1989,1993,679.9016721075992,0.002370345764627862,1991.0
G02C,1989,1993,92.0512541721918,0.0005220130977693255,1991.0
D03C,1989,1993,26.984079565697705,0.00031509784049437264,1991.0
F02C,1989,1993,272.96109342538296,0.0012823304053794149,1991.0
B27H,1989,1993,4.276833542259338,0.0002522637496680457,1991.0
D01C,1989,1993,3.8419402909342697,0.0002473127581050074,1991.0
B25J,1989,1993,501.12893371407813,0.0018486156045933243,1991.0
F23G,1989,1993,135.82110592098715,0.0007192226662467771,1991.0
A61G,1989,1993,198.6869673127954,0.0010279491098210906,1991.0
A01L,1989,1993,5.470734907283152,0.0002442986471521301,1991.0
B60R,1989,1993,643.6128005311604,0.0024559724187895983,1991.0
D02G,1989,1993,145.7091638408343,0.0008059827444897018,1991.0
H05H,1989,1993,146.34871391387728,0.0006672169783984397,1991.0
C23C,1989,1993,1591.157899051612,0.004788460233303166,1991.0
E05Y,1989,1993,372.38441134830373,0.0016200920515108397,1991.0
F05C,1989,1993,246.0513408731125,0.0010083193704744863,1991.0
H02S,1989,1993,16.692989397759327,0.00028772356385432807,1991.0
Y10S,1989,1993,17171.70351464056,0.053874163030261595,1991.0
B42F,1989,1993,68.56406129432506,0.0004819250204584829,1991.0
F16N,1989,1993,159.3342435457205,0.0007890435944876687,1991.0
E05G,1989,1993,31.250979807438846,0.0003594813638112192,1991.0
B27N,1989,1993,91.38571275146056,0.0005658853541271668,1991.0
D01D,1989,1993,155.3920768659825,0.0007489725430828146,1991.0
D06P,1989,1993,333.5794822478939,0.0011285146660622394,1991.0
H01F,1989,1993,828.0320189666933,0.0027734978341071833,1991.0
G07G,1989,1993,84.51891932816004,0.000589314818035853,1991.0
C01F,1989,1993,233.10876417873516,0.0009162223699105243,1991.0
D01G,1989,1993,85.94008188818613,0.0005444292129802845,1991.0
A63C,1989,1993,139.6061825640242,0.0007884992449109353,1991.0
B62J,1989,1993,34.998373470044925,0.0003771922701840518,1991.0
A61D,1989,1993,15.443093170645398,0.00030324041792775336,1991.0
A63F,1989,1993,66.15868088356419,0.0005251687110747768,1991.0
F01P,1989,1993,225.67736254432901,0.0009449608470635817,1991.0
H03M,1989,1993,527.2234164028235,0.0021253362180595316,1991.0
D03D,1989,1993,227.4635858105341,0.0013271564453274176,1991.0
D06Q,1989,1993,25.539079738879824,0.00033222866146869704,1991.0
G06K,1989,1993,852.0690472408702,0.0032308174771971485,1991.0
E01C,1989,1993,221.45681588730855,0.001060547119229447,1991.0
B02C,1989,1993,167.57846081583847,0.0008877322391442671,1991.0
C22B,1989,1993,559.5841959263098,0.0018019073965512113,1991.0
A23B,1989,1993,337.05278463269786,0.0013649716814417847,1991.0
C01B,1989,1993,1375.8161393177843,0.004047881263265487,1991.0
B01B,1989,1993,2.007355043763835,0.00023467002765635922,1991.0
Y02E,1989,1993,3173.305699691686,0.010727974888230123,1991.0
G02B,1989,1993,1916.5803377869636,0.006479202512152299,1991.0
C05B,1989,1993,11.79202088170221,0.0002687197991021255,1991.0
F16K,1989,1993,1128.1334532627345,0.003940655547137497,1991.0
G21B,1989,1993,26.27296389908964,0.00030908268788124157,1991.0
F28F,1989,1993,638.4310476432362,0.002296208701204429,1991.0
C10M,1989,1993,527.9273489688686,0.0017230083857792712,1991.0
C12M,1989,1993,221.5678770676332,0.0008798821388642882,1991.0
G06V,1989,1993,132.73095408858916,0.0007269175083384524,1991.0
C07B,1989,1993,66.53561848574397,0.00039131686951517097,1991.0
H04R,1989,1993,126.50333264379627,0.0008910215796005147,1991.0
F23M,1989,1993,44.867552622177115,0.0004162239889971398,1991.0
B32B,1989,1993,1522.214555827245,0.005062941251004235,1991.0
G08C,1989,1993,111.66724493447828,0.0006532830815475701,1991.0
A41D,1989,1993,140.04905079242482,0.0008450719907590635,1991.0
E01F,1989,1993,151.19720639084548,0.0008368419408981739,1991.0
G05B,1989,1993,964.2118210859301,0.0035141025172010804,1991.0
A46D,1989,1993,44.87586157447009,0.0003930401939460297,1991.0
G10D,1989,1993,6.788030660919608,0.00026448987250366645,1991.0
B65F,1989,1993,133.12947040025884,0.0007124056407324149,1991.0
B60K,1989,1993,783.2380373772502,0.0026803098649279176,1991.0
E02B,1989,1993,194.59451515210498,0.0009099576183564637,1991.0
C06B,1989,1993,74.05644830599772,0.000507313265367307,1991.0
B23D,1989,1993,415.41846148268667,0.001741263020277966,1991.0
A41F,1989,1993,14.669398473029457,0.00029425850766689923,1991.0
A01F,1989,1993,111.3334293041849,0.0006186302724063519,1991.0
F01M,1989,1993,205.85534291720455,0.0008889378838903913,1991.0
B62K,1989,1993,75.66222955941008,0.0005149015499033125,1991.0
G03G,1989,1993,623.5572450548282,0.0021386456211057356,1991.0
Y02C,1989,1993,133.8733809875047,0.000612634359413973,1991.0
F15D,1989,1993,23.152966172595985,0.0003078669210078872,1991.0
D21J,1989,1993,9.2770767065803,0.00025890494686358197,1991.0
F23C,1989,1993,222.110477227029,0.001066525298780729,1991.0
B21B,1989,1993,343.1434670578749,0.0013422509123761576,1991.0
H03B,1989,1993,41.02093792823752,0.0004133331254891777,1991.0
C05D,1989,1993,17.989524785026866,0.000302189200035951,1991.0
B33Y,1989,1993,0.6515178465395528,0.00023218775627194212,1991.0
A24F,1989,1993,9.172151919138228,0.00026547578509069166,1991.0
B03D,1989,1993,59.57920740040767,0.0004237027726405173,1991.0
G10G,1990,1994,6.11058634415371,0.00026055029053923456,1992.0
H05C,1990,1994,3.0255461937144776,0.0002458462237314458,1992.0
G11B,1990,1994,2201.7024313791026,0.006985528995617351,1992.0
G21K,1990,1994,230.1156251721494,0.0009248163855574377,1992.0
Y02D,1990,1994,126.37011233356345,0.0007494227355970939,1992.0
E03F,1990,1994,214.88909034092765,0.000937249116060096,1992.0
A24C,1990,1994,66.88454003869735,0.0004370238841279434,1992.0
F03D,1990,1994,37.51961965987716,0.00036426056860176196,1992.0
F05B,1990,1994,116.9103883476177,0.0007326828541383125,1992.0
F16T,1990,1994,15.417757625924125,0.00027966233606193335,1992.0
B05D,1990,1994,401.3200321338256,0.0014572183464782484,1992.0
B01L,1990,1994,321.47541098709536,0.001163040310341245,1992.0
B29B,1990,1994,347.51417528847435,0.0013090490149033425,1992.0
G03B,1990,1994,365.10504172931064,0.0014278396761695988,1992.0
A23G,1990,1994,253.87728551568784,0.0011100887270430902,1992.0
C06C,1990,1994,15.578788985427897,0.0003720742261494735,1992.0
F25C,1990,1994,61.16944591145718,0.000437338312446203,1992.0
B64G,1990,1994,137.88864269184313,0.0008404587596576992,1992.0
G10K,1990,1994,312.6181161875335,0.001481921777559383,1992.0
E04C,1990,1994,330.3247881986617,0.0014834564763608381,1992.0
C07C,1990,1994,4759.680660013543,0.01140691731585762,1992.0
F05D,1990,1994,196.43013528900994,0.0009528796335100456,1992.0
F03G,1990,1994,32.82089522943121,0.000358443620180004,1992.0
B64B,1990,1994,3.159798421556519,0.00023822217565052192,1992.0
F21K,1990,1994,2.0341310806698303,0.00023832803675108392,1992.0
F25J,1990,1994,211.0284423840839,0.0008051481363330643,1992.0
C21C,1990,1994,296.2270143367392,0.0011295489230669109,1992.0
C08K,1990,1994,1315.8461422334967,0.003519730490493529,1992.0
B25C,1990,1994,47.20625624722638,0.0004410619455677247,1992.0
D06N,1990,1994,164.91192827606434,0.0007725333728482399,1992.0
H04M,1990,1994,288.3415549595581,0.0012832869983714682,1992.0
B68G,1990,1994,33.620271112289466,0.00039412798384473157,1992.0
F21V,1990,1994,179.70683356070526,0.001159927686937452,1992.0
A44D,1990,1994,4.339380658486101,0.0002464567525766752,1992.0
B23P,1990,1994,404.7222568278833,0.0015558802294354213,1992.0
A23D,1990,1994,94.66178858496319,0.0005613873394624219,1992.0
D02H,1990,1994,21.309118538158145,0.00034559362284766054,1992.0
B23H,1990,1994,131.18284074788326,0.0006670677588212757,1992.0
F24C,1990,1994,248.40025933406724,0.0011351473904825005,1992.0
B27J,1990,1994,2.5599623345926124,0.0002379942203689112,1992.0
C10N,1990,1994,329.6872573791686,0.001142200416388753,1992.0
H10B,1990,1994,240.76490852407423,0.0008646588555549974,1992.0
F17C,1990,1994,254.01956912195865,0.0010597424599616797,1992.0
F02F,1990,1994,486.65719834188803,0.0017800923858597667,1992.0
B43L,1990,1994,49.01016215541075,0.0004176637290396279,1992.0
G08B,1990,1994,349.1907528090723,0.0016239751808271455,1992.0
F41B,1990,1994,24.588495729798794,0.00037938679314193115,1992.0
A21D,1990,1994,133.1872711241554,0.0007408211479585762,1992.0
A61L,1990,1994,946.4250369262737,0.002936766937281447,1992.0
F16M,1990,1994,122.80703811454556,0.0006849505865166606,1992.0
G01K,1990,1994,137.80045782199656,0.0007051367632560346,1992.0
F16J,1990,1994,572.4390733094632,0.0022197487535108138,1992.0
C07G,1990,1994,36.61096423674949,0.0003266742127086425,1992.0
F24D,1990,1994,222.48434619929714,0.0009902075603268183,1992.0
A47C,1990,1994,244.89539338218316,0.00120663435522932,1992.0
C08B,1990,1994,283.85858097015665,0.0009600711407359657,1992.0
B61B,1990,1994,67.22772938306105,0.0005273316808034956,1992.0
A23L,1990,1994,581.058663400236,0.0023659971416266612,1992.0
B07B,1990,1994,171.87027372412172,0.0009664772563816604,1992.0
B65H,1990,1994,1545.5574411804416,0.006340857495765622,1992.0
H02P,1990,1994,329.14160792253256,0.001358278951088838,1992.0
B63B,1990,1994,235.27771326804577,0.0012639662761667933,1992.0
A61B,1990,1994,1157.2366116595365,0.0044213447420735335,1992.0
C01P,1990,1994,656.7538505555539,0.0020826954761963908,1992.0
G01C,1990,1994,289.97578786786136,0.0012964992698687738,1992.0
B67D,1990,1994,296.0219592742985,0.0012508459227562926,1992.0
G01W,1990,1994,13.943003350397404,0.00028760473518208595,1992.0
A21C,1990,1994,131.12252266340957,0.0007246278688067826,1992.0
A23C,1990,1994,148.215248675139,0.0008385508520955965,1992.0
D21C,1990,1994,138.9787228909404,0.0006751707909070159,1992.0
B64F,1990,1994,78.81246543413484,0.0005135880162520812,1992.0
F02B,1990,1994,1692.6343421145102,0.0057528845620814124,1992.0
B03C,1990,1994,113.06699232489446,0.000576850284805946,1992.0
E02F,1990,1994,276.30883210344814,0.0012667553555397776,1992.0
G07B,1990,1994,169.19891612957264,0.0008920141501848127,1992.0
B25D,1990,1994,79.60999056673015,0.0005046647737230875,1992.0
C25F,1990,1994,65.79036245749079,0.0004606852554433421,1992.0
G04F,1990,1994,41.97653744308878,0.00039798655611130584,1992.0
A61Q,1990,1994,591.1262299992679,0.0016321657054417734,1992.0
B02B,1990,1994,8.210154369066904,0.00026714961880152196,1992.0
E01B,1990,1994,127.9682074217204,0.0008350624122335792,1992.0
D06B,1990,1994,70.91937951313574,0.0005153029486314172,1992.0
B22F,1990,1994,636.2596389404646,0.00210606087059885,1992.0
F16G,1990,1994,197.75221164357006,0.0009600287467958872,1992.0
G01N,1990,1994,3433.9684737482994,0.010303766497707858,1992.0
G07F,1990,1994,581.8016246079083,0.002510698148789813,1992.0
H03C,1990,1994,32.909861811306904,0.0003618483698521091,1992.0
H03J,1990,1994,89.23868168692647,0.0005937160867907342,1992.0
B41N,1990,1994,114.22560229271183,0.0006288126389699489,1992.0
G10C,1990,1994,2.0170307958096516,0.00023839871473108794,1992.0
B62D,1990,1994,998.592796380163,0.0037954140547647617,1992.0
H03F,1990,1994,181.1310356477863,0.0009076887007081209,1992.0
B44B,1990,1994,57.41475915107848,0.00048621227737568923,1992.0
A61P,1990,1994,6501.7364562388075,0.013051740832429284,1992.0
A21B,1990,1994,71.48063078376299,0.0005020629878671802,1992.0
G10H,1990,1994,72.65265928753004,0.0005772615176186963,1992.0
B27K,1990,1994,122.94476993169158,0.0005243714130539756,1992.0
B23C,1990,1994,152.85322249742543,0.0007077126380834119,1992.0
B64D,1990,1994,263.4935663388684,0.0013644441668906144,1992.0
A63D,1990,1994,4.190254732096788,0.000242801664340062,1992.0
B21G,1990,1994,10.126490204272606,0.0002705504457327314,1992.0
F41H,1990,1994,99.14700471898892,0.0006495216796160566,1992.0
H03G,1990,1994,161.90677131397442,0.0009323100261882881,1992.0
A23N,1990,1994,55.73429019177954,0.000505882892612021,1992.0
B04C,1990,1994,127.2119452433699,0.0006761416757741217,1992.0
G16H,1990,1994,22.59038080694847,0.000383233232623105,1992.0
B27M,1990,1994,32.41697911262065,0.00038691080420481973,1992.0
A23F,1990,1994,55.53182936556022,0.0003932713849381449,1992.0
C01G,1990,1994,401.083758265471,0.0013410412811550889,1992.0
F02D,1990,1994,668.4747034351776,0.0023010668102237406,1992.0
B03B,1990,1994,134.29812032697242,0.0007550046914704465,1992.0
B61D,1990,1994,210.56168340542922,0.001145513953297495,1992.0
H04N,1990,1994,2196.881852604723,0.007386663356527667,1992.0
C12L,1990,1994,0.9311677182437306,0.00023326824068568776,1992.0
C05C,1990,1994,28.15266089543091,0.0003296630487193065,1992.0
D06F,1990,1994,263.3774589742364,0.0011175117430394985,1992.0
C12G,1990,1994,22.547084337491285,0.00031875624435345485,1992.0
G01P,1990,1994,350.96188623883006,0.001509629294858754,1992.0
F02P,1990,1994,263.0643149149477,0.0010539589767593375,1992.0
A22B,1990,1994,24.34389494660024,0.00038523493608042805,1992.0
C12J,1990,1994,1.472258739060529,0.00023291065487706048,1992.0
F25D,1990,1994,272.8733368795438,0.0012453340586094793,1992.0
F21W,1990,1994,44.35931100267509,0.0004585610435998053,1992.0
A23K,1990,1994,280.7532302337058,0.0009557501715700041,1992.0
G06Q,1990,1994,421.34916658570876,0.001961270933191809,1992.0
G16Z,1990,1994,1.106572837292694,0.00023499513977219734,1992.0
G01S,1990,1994,597.8136542304811,0.0028070926426371503,1992.0
A62D,1990,1994,97.49279513614653,0.000543701675003259,1992.0
C10F,1990,1994,1.5127730968572388,0.00023306164708457577,1992.0
C07H,1990,1994,678.2236948729827,0.0017083583737003386,1992.0
F15C,1990,1994,33.767662900409675,0.00032992235881616023,1992.0
A01N,1990,1994,2443.670996144524,0.0053973043793205545,1992.0
G09D,1990,1994,13.314938008401224,0.00028645128837341555,1992.0
C14C,1990,1994,64.75034987453252,0.0004707017428662861,1992.0
B01D,1990,1994,3394.2856789772673,0.011119797831001902,1992.0
C12P,1990,1994,772.8704476634216,0.0022482795268917747,1992.0
A42B,1990,1994,56.471185697055375,0.00046808922070604283,1992.0
F04D,1990,1994,453.3169937429104,0.0018148118937764929,1992.0
B41B,1990,1994,37.72874746189059,0.0003893914181763217,1992.0
D06M,1990,1994,370.649801370114,0.0014847834452844616,1992.0
H01Q,1990,1994,280.25258247370374,0.0014844393880586268,1992.0
G08G,1990,1994,109.47359739132216,0.0007452859893767024,1992.0
G07C,1990,1994,374.28444488091054,0.0016595168625278417,1992.0
B82B,1990,1994,0.5587006309462383,0.00022963132604960658,1992.0
E04D,1990,1994,206.48520186232963,0.0009444261974694672,1992.0
F23R,1990,1994,72.41448847409154,0.0005089369541259799,1992.0
E04H,1990,1994,269.4969783989511,0.0013612622960679046,1992.0
B62L,1990,1994,26.583576794247268,0.00033143391655707314,1992.0
H04W,1990,1994,107.23587456027602,0.0006921003602269444,1992.0
D21B,1990,1994,41.785836260504226,0.0003951826915773502,1992.0
B61H,1990,1994,78.53806374823357,0.0004932148212357724,1992.0
F16C,1990,1994,1042.2730726097268,0.0039054323914076415,1992.0
C08G,1990,1994,2801.5533874769585,0.007452780053488304,1992.0
E04G,1990,1994,231.83889523055296,0.0011154450684580668,1992.0
G01V,1990,1994,253.53940653466486,0.0011819479744146256,1992.0
F23H,1990,1994,6.259592885283766,0.0002853512420470084,1992.0
H03H,1990,1994,248.50431374414978,0.0011349563583314924,1992.0
H10K,1990,1994,24.063795754136333,0.0002942793927532229,1992.0
C10G,1990,1994,863.0933121941272,0.002394544922676546,1992.0
D06C,1990,1994,42.003244177315445,0.0004890131346247891,1992.0
B61J,1990,1994,2.213145674585388,0.00023931037472717684,1992.0
G16C,1990,1994,1.9347073759443278,0.00023279740040159632,1992.0
F41G,1990,1994,103.76165487473646,0.0006586189301835822,1992.0
E01H,1990,1994,82.82090585914294,0.0005425926856716917,1992.0
A43C,1990,1994,42.2329108401145,0.00037262050126142483,1992.0
D02J,1990,1994,45.36560412056722,0.0004122059590688471,1992.0
B67C,1990,1994,101.01868188719898,0.0006925671768962598,1992.0
E05F,1990,1994,170.58379790125332,0.0008465047416677872,1992.0
F22B,1990,1994,321.4887083666163,0.0015219899760479541,1992.0
Y02A,1990,1994,951.777107357929,0.00325200989392972,1992.0
H01R,1990,1994,1108.821688029745,0.0037100628327530892,1992.0
H10F,1990,1994,505.5725072104923,0.0017402234895050905,1992.0
B41P,1990,1994,29.10725103105444,0.0003231812409269014,1992.0
C09G,1990,1994,13.9612621195413,0.00026824675593905076,1992.0
Y02T,1990,1994,1741.6511473367725,0.006096994045246498,1992.0
A47H,1990,1994,12.141737584378443,0.0002995874857905474,1992.0
C06D,1990,1994,8.686190100444936,0.0002748730918132911,1992.0
F16S,1990,1994,0.7738829503777311,0.00023286982754207599,1992.0
C08F,1990,1994,2177.6685728268612,0.00600723027077387,1992.0
B60S,1990,1994,167.01081784217416,0.0007779949818824015,1992.0
G01J,1990,1994,255.48159349849303,0.0011210346112281776,1992.0
C08H,1990,1994,46.35543139513031,0.0003552280507888646,1992.0
A62C,1990,1994,107.47152416845066,0.0006258928478321858,1992.0
C10B,1990,1994,102.63225647078097,0.0005636048270315842,1992.0
F21L,1990,1994,10.989574203222245,0.0002796449058447907,1992.0
A01D,1990,1994,172.64178313172602,0.0008008596378331599,1992.0
A01M,1990,1994,117.81601309245339,0.0008349994578472626,1992.0
G21F,1990,1994,225.7215525561031,0.0009878595990599653,1992.0
B24C,1990,1994,79.22490528844112,0.0005426494136713093,1992.0
A63G,1990,1994,15.213292826158728,0.00031385888702066333,1992.0
F23K,1990,1994,38.44269827299064,0.00037318928583541323,1992.0
Y10T,1990,1994,17098.52590602853,0.05800331666583249,1992.0
C04B,1990,1994,2231.385978099789,0.0069613259022744695,1992.0
B05C,1990,1994,390.0336048117667,0.0016141943500072098,1992.0
B60N,1990,1994,196.01954030914914,0.0009714765100160404,1992.0
A61H,1990,1994,106.73649682862553,0.0006674247343496454,1992.0
A01G,1990,1994,334.61073301732966,0.0013883752435461174,1992.0
G01D,1990,1994,536.3283267525668,0.002180717082955127,1992.0
G06T,1990,1994,529.7549810160167,0.0019077636747680993,1992.0
G05F,1990,1994,256.0063501084217,0.0011320426939787312,1992.0
B21D,1990,1994,736.2642097297936,0.002622772604580277,1992.0
H01G,1990,1994,268.6753610593222,0.0010034998219997165,1992.0
E21F,1990,1994,23.083804011888763,0.00031820591279109846,1992.0
B66C,1990,1994,166.93130370630251,0.0009116989586554799,1992.0
B41J,1990,1994,698.5584510481873,0.0024886412559710002,1992.0
B66B,1990,1994,97.09902900467723,0.0006391086270032957,1992.0
B41C,1990,1994,39.56448605010141,0.00041209895497090293,1992.0
H02B,1990,1994,211.328808907112,0.0009187658000395938,1992.0
F22G,1990,1994,14.060302290103138,0.00028967571544214176,1992.0
G06G,1990,1994,38.32456500083299,0.0003717973118395315,1992.0
C07F,1990,1994,1055.8069722823977,0.0025268140256505187,1992.0
B60L,1990,1994,165.71808492591015,0.0008476249690044871,1992.0
F41C,1990,1994,3.6076411099288435,0.0002669968276515825,1992.0
F04F,1990,1994,24.93957650927826,0.00032025751932253626,1992.0
F24S,1990,1994,95.62964537794882,0.0005880025900947975,1992.0
B41M,1990,1994,886.9344132333484,0.0027343961011498047,1992.0
A63J,1990,1994,7.844146324226468,0.00026966108499325194,1992.0
E02D,1990,1994,341.2061336458264,0.001576587066453775,1992.0
H04B,1990,1994,579.3238684343895,0.0025507507371841202,1992.0
F26B,1990,1994,332.9725592845513,0.0015257846408810033,1992.0
F16B,1990,1994,1238.835047419702,0.00473479804979002,1992.0
E05D,1990,1994,219.23362981515075,0.0010445572861512453,1992.0
B60C,1990,1994,498.8233400398937,0.0018015537969256572,1992.0
A41B,1990,1994,27.023019381609934,0.0004355859378980617,1992.0
D07B,1990,1994,134.75263704451947,0.0007020416448946658,1992.0
D01F,1990,1994,378.3823907595824,0.0015450960830109986,1992.0
B28C,1990,1994,44.00658221665018,0.0003810609848757669,1992.0
B21J,1990,1994,133.80015868523034,0.0007010855841577224,1992.0
B44D,1990,1994,38.095824983175596,0.00036988687513642995,1992.0
F16L,1990,1994,1587.626264331543,0.005384371857089325,1992.0
B44F,1990,1994,40.52850057654001,0.0003680757462729127,1992.0
A23J,1990,1994,96.84700020598163,0.0006356388736496505,1992.0
C10J,1990,1994,118.61346982429494,0.0006261952150865021,1992.0
A61F,1990,1994,847.6925239005449,0.0032085425997679206,1992.0
A61C,1990,1994,232.6955245079621,0.001064001091606714,1992.0
H02H,1990,1994,304.6235339269704,0.001223715457537505,1992.0
D01B,1990,1994,3.4682253051690726,0.0002501014688728197,1992.0
C21B,1990,1994,177.95579703890547,0.0007615810805136245,1992.0
A47L,1990,1994,281.5977556855112,0.0012722183206156476,1992.0
F23Q,1990,1994,57.036616407561155,0.0004321995390664371,1992.0
B61K,1990,1994,22.30735087428067,0.0003386432676090869,1992.0
G11C,1990,1994,823.6446082747034,0.002758540485692673,1992.0
B62M,1990,1994,62.30871895452154,0.0004413691821524785,1992.0
B61L,1990,1994,69.17831655628805,0.0005426442370866452,1992.0
F15B,1990,1994,495.51275451461146,0.0019575653734050214,1992.0
E06B,1990,1994,591.5326453886066,0.00234061709106462,1992.0
G21G,1990,1994,10.545352767682424,0.00025905497943343604,1992.0
G04C,1990,1994,39.17992571329437,0.0003732723516692797,1992.0
C09B,1990,1994,770.3605474585255,0.002233138849019725,1992.0
A41G,1990,1994,15.26572834061127,0.0002929960723275435,1992.0
C10L,1990,1994,340.5200877088235,0.0012207456629653804,1992.0
B61G,1990,1994,9.376689381683512,0.0002710738485968956,1992.0
B31B,1990,1994,218.5853164848765,0.000955696788596644,1992.0
C21D,1990,1994,500.41390357046976,0.0018399637711706807,1992.0
C07K,1990,1994,2739.644672431295,0.006305564122761086,1992.0
H04S,1990,1994,22.028142419661158,0.00034471425939701464,1992.0
C40B,1990,1994,29.42481029679523,0.0002971928830560429,1992.0
H05K,1990,1994,2372.736003170821,0.007154101577670086,1992.0
A47G,1990,1994,180.38323614745636,0.0009278842189700334,1992.0
A45B,1990,1994,12.71829301513755,0.00028231572678863703,1992.0
D21G,1990,1994,101.61551162647127,0.0005717306036212811,1992.0
G03F,1990,1994,1005.2699055110706,0.0030305972651930267,1992.0
C23D,1990,1994,31.263364848063947,0.00031947196970236007,1992.0
F25B,1990,1994,409.08469763002716,0.0016621098020773702,1992.0
G21D,1990,1994,55.50394765012521,0.0003962220577268735,1992.0
G10B,1990,1994,0.9311677182437306,0.00022920959233743265,1992.0
B21F,1990,1994,73.07363709573389,0.0004810565888782313,1992.0
C08J,1990,1994,1231.0621971202684,0.003665252483384868,1992.0
B81B,1990,1994,3.413930371129343,0.00026104546693144355,1992.0
B05B,1990,1994,850.9284223929668,0.0032859735295756327,1992.0
B63G,1990,1994,30.475139256323693,0.0004095057677073582,1992.0
C23G,1990,1994,166.57700617611985,0.0007343559663381457,1992.0
G01G,1990,1994,169.09188350009285,0.0010506949934022056,1992.0
A47K,1990,1994,225.11111124567327,0.0010482539060950092,1992.0
B23K,1990,1994,1174.9646570851992,0.004045267359890364,1992.0
B26B,1990,1994,98.88152253710756,0.0006470174477509897,1992.0
B63J,1990,1994,11.622361697207568,0.00026715142642632034,1992.0
B60Q,1990,1994,174.82946729770163,0.0009664668739623411,1992.0
G09C,1990,1994,2.676732744661902,0.00023697843666926733,1992.0
Y02W,1990,1994,1001.4971663206973,0.003431744968791431,1992.0
A47J,1990,1994,410.56044889527834,0.0018436531202776802,1992.0
F02N,1990,1994,124.07687758750095,0.0006164038183445423,1992.0
G09G,1990,1994,496.26440753702116,0.0017624751918832154,1992.0
A01J,1990,1994,101.622950004766,0.0006469835073795099,1992.0
A41C,1990,1994,0.9311677182437306,0.00023691849963070562,1992.0
D01H,1990,1994,216.99235082095382,0.0010264372850154312,1992.0
B60B,1990,1994,161.520200950885,0.0008522983928096381,1992.0
B08B,1990,1994,339.97840718636627,0.0014999752847852552,1992.0
B29C,1990,1994,3152.6929281763632,0.010646684340671845,1992.0
G03D,1990,1994,38.62590574528829,0.0003577748170934551,1992.0
G06M,1990,1994,35.54062618550799,0.0003569628445682495,1992.0
C12F,1990,1994,4.320903459904805,0.00025589082136243053,1992.0
C03B,1990,1994,467.5203857694753,0.0016060163792860976,1992.0
B23Q,1990,1994,1126.7089108122673,0.004328668841839307,1992.0
B62B,1990,1994,129.29555799063093,0.0007559646340358425,1992.0
E04F,1990,1994,337.49731128856206,0.0014352335635567386,1992.0
D10B,1990,1994,166.87741342453296,0.0011438454641369523,1992.0
B60F,1990,1994,18.077611635398895,0.0003407485416548305,1992.0
B60H,1990,1994,311.17523976935433,0.0013099894815175811,1992.0
B41L,1990,1994,25.713143931736997,0.00031579997166413106,1992.0
F21Y,1990,1994,17.817614029309887,0.00033401630106928075,1992.0
B27C,1990,1994,25.43145261028808,0.00033203379863727895,1992.0
B23B,1990,1994,691.1754554584827,0.0023946864940039138,1992.0
D04C,1990,1994,22.775820263941593,0.00032582065671928745,1992.0
F24B,1990,1994,19.34221960601358,0.0004492590991183839,1992.0
C05F,1990,1994,105.41271511009545,0.0005742739763692277,1992.0
G01H,1990,1994,81.57757725862533,0.0005475819683253818,1992.0
B65B,1990,1994,665.5641668678379,0.0026285261847050698,1992.0
H04K,1990,1994,7.92826395705196,0.0002631803229381967,1992.0
D04H,1990,1994,431.9963356165694,0.0018475564742300309,1992.0
H01B,1990,1994,734.6497989087416,0.002316266107050422,1992.0
G21C,1990,1994,868.1689599177419,0.002885948225384653,1992.0
A47F,1990,1994,122.9526592777739,0.0007297424000901581,1992.0
E01D,1990,1994,68.38440842237102,0.0004900589842798567,1992.0
F21S,1990,1994,111.23619712641452,0.0008096780219806476,1992.0
B64C,1990,1994,298.26612847540946,0.0012532301393433584,1992.0
A47D,1990,1994,15.240088511739462,0.00029467560898406895,1992.0
G03C,1990,1994,691.5266332828156,0.0020554627759282146,1992.0
B29L,1990,1994,801.158014821285,0.0027846309113014923,1992.0
B31F,1990,1994,59.02807110075061,0.00043924329450086637,1992.0
H02J,1990,1994,287.5545541484328,0.0012108685404794508,1992.0
H01H,1990,1994,748.8091481736851,0.0028871627479131715,1992.0
F16F,1990,1994,855.2449450989606,0.0033153308042526844,1992.0
H04J,1990,1994,80.89137899775437,0.0005166693387185829,1992.0
H03L,1990,1994,153.04176317914698,0.000801253141611694,1992.0
A01C,1990,1994,114.96658032704502,0.0006761680971614041,1992.0
B60M,1990,1994,17.233452940816974,0.00028740073715217057,1992.0
F41A,1990,1994,51.058918055089975,0.0005782297744141165,1992.0
F28D,1990,1994,404.44447537156583,0.0016095098483904138,1992.0
G01F,1990,1994,526.2204134645491,0.002167608985376691,1992.0
B63C,1990,1994,64.51380607484364,0.0005333730227099582,1992.0
B23F,1990,1994,55.940814626195696,0.00040332283621430083,1992.0
C25D,1990,1994,343.98297888142645,0.0014198008554856575,1992.0
D05B,1990,1994,107.2084717298402,0.0008628429384086853,1992.0
C13K,1990,1994,42.36623672003986,0.00035594338052269815,1992.0
F27D,1990,1994,334.54939790658864,0.0014197403536197232,1992.0
C07J,1990,1994,182.199360773357,0.0005830764368858689,1992.0
C09J,1990,1994,888.781988387921,0.0025915286890490813,1992.0
